cust_id,name,bank_id,dob,city,postal_code,total_transaction,income,cluster
51466,Lori Wang,7,6,4,50113,857367560.0,8994638.0,2
43854,Amy Kaufman,1,4,3,20115,500953154.0,2408861.0,0
61889,Deborah Gregory,6,8,1,40112,941467984.0,4392721.0,4
75788,Terry Murray,4,3,5,60114,143702741.0,9721834.0,3
14192,Stephanie Davis,4,6,3,20112,789914585.0,6057752.0,6
46814,Kelly Espinoza,5,7,3,20113,465730128.0,8515746.0,4
13776,Stephen Castro,5,6,4,50113,296898385.0,6041219.0,3
70874,John Hood,6,4,4,50114,956855778.0,3724800.0,2
12881,Terry James,5,2,1,40113,544382211.0,8733930.0,7
72611,Paul Pham,1,4,5,60115,294585132.0,3501143.0,0
53606,Rebecca Cooper,7,1,5,60112,949201517.0,5792099.0,3
73607,Jennifer Rivers,5,7,1,40111,183615606.0,9231211.0,4
83975,Mrs. Gabriella Johnson,7,7,3,20115,626138498.0,3709374.0,2
46524,Kathleen Hernandez,3,1,2,10150,753236037.0,2655128.0,7
53388,Dean Griffin,6,1,3,20114,423849658.0,2561312.0,3
82329,Richard Tyler,5,8,2,10110,587100366.0,5757542.0,4
20772,Amanda Barrera,2,4,2,10150,157009705.0,8885891.0,1
65261,Amanda Taylor,7,9,4,50111,429237951.0,5379646.0,2
99779,Edward Santana,2,1,4,50111,246254258.0,3116417.0,0
12227,Alex Martin,3,6,3,20111,753784545.0,3694050.0,6
89302,Susan Berry,7,6,5,60114,775688219.0,5307918.0,2
67632,Todd Taylor,5,8,1,40115,348581938.0,8261641.0,4
97512,Lindsay Ramirez,1,9,4,50115,462823492.0,5813145.0,5
78243,Steven Wright,1,6,2,10150,336128538.0,9226842.0,1
73544,Kathleen Yang,3,9,2,10120,804939424.0,5468828.0,6
18891,Brenda Cruz,6,6,5,60111,144472521.0,9111361.0,3
68529,Karen Nguyen,7,5,4,50112,854695329.0,8689981.0,2
95346,Glenda Clark,1,7,3,20114,801829487.0,5154107.0,6
77513,Danny Phillips,7,9,5,60112,732722798.0,4861287.0,2
54904,Rose Jimenez,3,9,5,60111,625731947.0,8785586.0,5
28649,Jonathan Brooks,1,2,4,50111,790616534.0,7328872.0,0
81081,Elizabeth Martin,7,2,2,10140,348866585.0,4545280.0,7
20750,William Lopez,2,3,4,50111,834744148.0,9345999.0,0
81713,Sydney Foster,5,1,4,50115,340191211.0,5011136.0,3
20001,Dawn Ellis,5,3,2,10120,615799905.0,5943758.0,7
68010,Benjamin Singleton,3,2,2,10120,167047745.0,2998151.0,1
39041,Michelle Jensen,7,5,1,40112,524859317.0,7568275.0,7
50529,Michele Hernandez,4,8,4,50111,596096473.0,7772032.0,2
36403,Marcus Hamilton,3,1,4,50113,407835586.0,4416144.0,0
17409,Julie Kerr,7,9,3,20115,389936713.0,7946073.0,4
38384,Hannah Houston,5,2,4,50113,624107733.0,4003573.0,3
52224,Brian Hernandez,4,5,5,60111,902606984.0,5846390.0,0
98956,Joseph Garcia,2,7,4,50113,942052795.0,3339202.0,0
90537,Kevin Miller,7,2,3,20114,851321568.0,6766539.0,7
71563,Frank Guerrero,5,7,3,20114,578694910.0,5258783.0,2
77131,Kristina Jones,4,1,2,10120,41797949.0,9360962.0,1
26494,Amy Phillips,1,3,2,10110,479256786.0,3117272.0,1
14683,Whitney Fisher,2,4,4,50114,903821684.0,3013151.0,0
40524,Nicholas Lane,7,1,5,60113,76058004.0,8648354.0,3
59332,Cameron Gonzalez,1,5,5,60111,797249247.0,7790980.0,0
66686,Michael Cole,3,2,2,10110,40715151.0,4316696.0,1
50992,Elizabeth Keith,3,4,3,20115,423821907.0,9880266.0,1
69186,Robert Olson,6,7,3,20115,534111792.0,6439414.0,2
69817,Jeffrey Smith,2,9,2,10120,453414103.0,8239450.0,6
83679,Pamela Sosa,3,9,5,60114,288754370.0,2634107.0,5
92215,Mark Flores,7,4,1,40115,912131423.0,3478843.0,7
22858,Donna Wells,1,4,4,50114,576545199.0,8558581.0,0
10391,Rachael Stevens,5,6,1,40111,801234766.0,7629901.0,7
98943,Matthew Pacheco,1,5,4,50111,312324240.0,4099321.0,5
90369,Luis Boyd,4,3,3,20112,753624816.0,2767809.0,0
95719,Rachel Simmons,6,6,5,60113,619808138.0,3512296.0,2
84577,Terry Scott,2,2,1,40114,556440923.0,7068938.0,1
59215,Kevin Mcpherson,6,7,5,60113,718835339.0,9939025.0,2
27411,Tara Rice,7,7,1,40113,479072060.0,4864189.0,4
13826,Jay Williams,1,2,2,10130,256271641.0,9855279.0,1
86051,Joseph Smith,4,7,5,60111,691620901.0,9320401.0,2
72269,Jaime Armstrong,3,9,1,40115,880625518.0,3198467.0,6
65786,Kevin Wade,1,4,5,60111,954601397.0,3355620.0,0
42533,Stephen Nash,7,2,3,20111,519880941.0,5498399.0,7
44118,Brandon Rodriguez,5,8,3,20114,437627209.0,3703668.0,4
28909,Bruce Salinas,5,6,3,20113,477620113.0,2961105.0,4
80475,Carolyn Frank,6,1,2,10110,815891216.0,6281035.0,7
95726,Jennifer House,4,9,1,40111,117035944.0,4447364.0,4
26122,Jeremy Winters,3,4,2,10140,3568834.0,5631231.0,1
65726,Jennifer Coleman,4,2,5,60112,407378007.0,6784802.0,3
25823,Tom Kelley,2,1,3,20112,313879772.0,7570021.0,1
79995,Dean Chang,3,4,2,10110,960088652.0,7272827.0,6
35045,Lisa Gregory,2,5,2,10110,613265065.0,7240440.0,6
91097,Frank Morrison,1,4,2,10130,469485817.0,8042765.0,1
60960,Bruce Ortiz,1,5,1,40114,945731249.0,8474045.0,6
31724,Gary Horne,3,9,5,60114,282697933.0,3655608.0,5
90157,James Rodriguez,3,6,3,20113,23111099.0,9706852.0,5
67990,Maria Parker,3,7,5,60114,684716454.0,8594118.0,5
21044,Michele Fuentes,4,1,3,20114,486578293.0,9867648.0,3
64312,Angela Marshall,2,2,5,60115,678195230.0,5433536.0,0
17405,Darren Haney,4,9,2,10110,414383800.0,5673259.0,4
45213,Leah Henderson,1,9,4,50114,504956452.0,2938037.0,5
80920,Erik Thomas,7,2,4,50111,20766953.0,5626000.0,3
82848,Kelly Romero,1,4,1,40114,117726189.0,4159479.0,1
63350,Breanna Navarro,2,6,4,50112,623379176.0,6103935.0,5
84961,Nancy Roberts,4,4,5,60111,460052940.0,8840254.0,3
46871,Ryan Baker,6,4,2,10120,436194848.0,5061746.0,7
34039,Sara Jarvis,6,8,5,60111,715644630.0,5922733.0,2
77463,Jeffrey Hebert,1,6,5,60111,315606526.0,4155827.0,5
24651,Barbara Poole,4,4,3,20115,581531991.0,8925269.0,7
19736,Wendy Wong,5,5,1,40111,743342019.0,8701049.0,7
82542,Jay Robles,2,2,2,10150,749898490.0,2552679.0,1
84126,Laura Cruz,7,2,5,60114,152114995.0,2756456.0,3
37341,Cheryl Morton,6,2,3,20114,603083428.0,5251213.0,7
37781,Peter Bowers,2,9,1,40114,53711767.0,9013960.0,6
73749,Joseph Wade,6,8,2,10130,694193454.0,8531847.0,4
65067,Brooke Schwartz,5,9,5,60113,299888830.0,6439672.0,2
10355,Donna Finley,2,7,4,50113,941221829.0,8266390.0,0
81808,Jason Baxter,7,1,5,60112,74768430.0,2801928.0,3
58270,Pamela Bentley,6,4,2,10110,268928783.0,8069138.0,4
23024,Pamela Ross,4,8,5,60113,452369159.0,4078389.0,2
54456,Cindy Stephens,5,6,5,60114,586122140.0,2756429.0,2
87988,Anthony Gonzalez,3,4,1,40115,794358358.0,6463233.0,6
32087,Samuel Lane,5,5,5,60113,46850991.0,6627944.0,3
50263,Anthony Murray,2,6,1,40113,896472376.0,4586289.0,6
51564,Robert Curry,7,8,4,50112,432858489.0,8772047.0,2
43385,Tammie Johnson,3,4,3,20113,457522194.0,8878828.0,1
59291,Travis Rodgers,2,4,2,10140,922796183.0,3621104.0,6
68654,Emily Roberts,2,1,1,40112,516467039.0,8235005.0,1
78184,Kayla Bell,1,8,4,50113,681770729.0,8366865.0,5
62726,Matthew Golden,7,4,1,40112,417124378.0,9523584.0,7
43510,Catherine Stewart,7,3,3,20112,562645338.0,8548766.0,7
42558,Brian Kennedy,2,1,5,60111,989619313.0,7467883.0,0
18766,Michael Fields,5,4,1,40114,835682488.0,2817499.0,7
63169,Debra Zimmerman,4,5,5,60111,375514968.0,6798814.0,5
42896,Catherine Romero,1,9,3,20112,843335207.0,9037489.0,6
98486,David Shepard,2,3,1,40113,421516777.0,5935622.0,1
36799,Allen Clark,6,6,3,20113,158527153.0,2263442.0,4
63732,Andrew Murphy,5,4,2,10120,143733782.0,8133582.0,4
75564,Raymond Howell,7,6,3,20112,114651925.0,5007701.0,4
68872,Catherine Collins,2,2,2,10150,327474132.0,9776415.0,1
85748,Richard Tate,4,8,5,60112,963055552.0,7300825.0,2
53969,Dr. Elizabeth Wright,4,7,4,50115,400568638.0,4475929.0,5
28482,Shelley Pierce,5,8,4,50115,217538746.0,8359849.0,5
21340,Elizabeth Sanders,5,9,2,10150,98712511.0,6808651.0,4
66599,Maria Brown,4,8,2,10150,811090684.0,4338107.0,6
19948,Krystal Hale,2,9,1,40114,964996841.0,9491499.0,6
16883,Carolyn Landry,6,9,1,40114,225680538.0,3075579.0,4
41548,Jordan Bond,2,7,2,10150,855852055.0,4531610.0,6
83892,Alyssa Taylor,7,8,5,60113,904031655.0,2258748.0,2
53721,Mrs. Rachel Norman MD,2,4,1,40115,464223099.0,9543571.0,1
84289,Donna Harper,6,8,2,10140,367479591.0,3227684.0,4
88969,Sabrina Mitchell,6,1,5,60113,217615267.0,9726849.0,3
91265,Chad Johns,1,2,5,60112,26318589.0,8254093.0,5
42509,Cynthia Quinn,7,1,1,40114,264341898.0,6726850.0,7
93467,Richard Cooper,1,5,5,60111,397256363.0,7536710.0,5
73906,Kenneth Hunt DVM,7,6,4,50111,429602073.0,4023208.0,2
35992,Veronica Rivera,4,5,3,20111,547087402.0,6228454.0,6
91764,James Vazquez,3,7,1,40115,338029870.0,9165328.0,6
67214,Cole Jones,7,1,2,10120,691227586.0,6624168.0,7
63434,Mark Brown,6,6,3,20111,772776442.0,3741228.0,2
12932,John Abbott,3,1,1,40114,695675228.0,7032415.0,1
62987,Jacob Martinez,5,8,2,10120,402426724.0,8613278.0,4
36256,Robert Lopez,3,6,1,40115,722115440.0,6043866.0,6
73263,Yvonne Mccann,6,2,2,10110,638546761.0,7793944.0,7
99789,Sandra Contreras,7,5,5,60113,791150373.0,2969116.0,2
71977,Patrick Paul,6,8,4,50112,266965506.0,4626098.0,2
45662,Michael Conway,6,9,3,20111,368359604.0,3863622.0,4
59548,Cathy Jordan,3,6,3,20112,330976155.0,8987829.0,5
23324,Charlotte Harris,3,8,4,50112,228453333.0,4040468.0,5
50924,Monica Love,3,7,2,10120,46915793.0,8489126.0,4
27581,Kathleen Hall,1,7,1,40113,815623420.0,9721261.0,6
74790,Cody Hughes,3,9,3,20112,374805495.0,5446322.0,5
69356,Shelby Cooper,5,6,3,20115,925426959.0,6605574.0,2
65042,Shawn Strickland,7,4,5,60113,587195634.0,3777066.0,2
42049,Ryan Mcguire,7,3,4,50114,894741254.0,4667856.0,2
11879,Anne French,3,7,1,40111,268146391.0,4873948.0,6
76152,Brenda Allen,5,3,3,20114,722201326.0,4543784.0,7
47790,Karen Valdez,5,2,4,50113,498426002.0,2802823.0,3
22568,Valerie Mcdowell,2,9,1,40115,38645032.0,2427685.0,6
87174,Mr. David Zimmerman,1,1,2,10110,293289912.0,8838717.0,1
88948,Mark Miller,5,4,1,40115,93740026.0,8212033.0,4
28940,Lisa Mcdonald,1,4,2,10130,230334757.0,7685346.0,1
12824,Antonio Johnson,4,9,3,20114,674787379.0,3797623.0,6
30828,Greg Torres,6,8,2,10120,344514993.0,3375925.0,4
92921,Stephanie Stone,6,1,2,10150,19281348.0,6501666.0,3
79694,Whitney Poole,4,3,3,20112,665006512.0,8208098.0,7
87788,Roy Marshall,2,7,2,10120,823534523.0,5592928.0,6
48712,Kelly Williams,3,9,4,50113,954029624.0,5014970.0,2
96492,Andrew Turner,1,6,2,10120,832053973.0,7403917.0,6
84237,Kimberly Williams,4,2,5,60115,39483256.0,3665211.0,3
75118,Jeffery Gonzales,6,4,3,20113,555355964.0,4678404.0,7
93037,Steven Stone,5,9,3,20114,875413675.0,5842569.0,2
99251,Patricia Lopez,1,6,2,10130,593219623.0,3635196.0,6
83417,Mrs. Debra Lee,1,7,3,20113,617490156.0,3869853.0,6
33308,Alexander Johnson,4,3,4,50112,172385376.0,8067495.0,3
96681,Alexis Johns,2,6,5,60114,699920878.0,7576909.0,5
56115,Lisa Jones,2,9,4,50115,399723310.0,5841986.0,5
48060,Richard Patterson,5,6,1,40114,654143374.0,4250380.0,4
50510,John Mitchell,7,6,2,10140,345165069.0,2456975.0,4
92641,Darius Cook,5,4,5,60115,480997023.0,3881249.0,3
97219,Heidi Brown,1,9,3,20113,709622343.0,8354361.0,6
36984,Cassandra Powell,1,1,3,20114,140952261.0,5980044.0,1
39779,Patricia Rose,1,1,2,10140,698818049.0,8757131.0,1
89763,Betty Davis,7,3,4,50112,826518984.0,4356953.0,2
82132,Benjamin Lee,6,5,4,50111,869094141.0,9210801.0,2
76908,Kristy Scott,3,3,3,20114,448822502.0,5363996.0,1
94727,Mr. John Wilson,5,4,2,10140,922100948.0,9390621.0,7
94774,Dr. Andrew Lopez DDS,6,6,2,10120,872869715.0,8010624.0,7
61703,Gloria Cook,4,6,2,10150,821782774.0,6080186.0,6
74031,Alyssa Vaughan,1,2,3,20111,977484223.0,5467433.0,0
72329,Jill Lawrence,5,6,5,60111,819311070.0,3334649.0,2
80187,Jessica Kelly,5,3,3,20115,194515243.0,3077742.0,3
65257,Cory White,7,2,2,10130,345671999.0,2613963.0,7
39868,Lisa Dunlap,5,9,5,60112,243073366.0,8605113.0,5
60516,Michael Henry,6,4,1,40114,971818131.0,8012438.0,7
12712,Andrew Martinez,2,1,2,10130,833070686.0,3464351.0,1
48187,Logan Williamson,6,4,2,10110,877654426.0,6827817.0,7
11909,Jared Austin,1,4,2,10120,5696996.0,3820923.0,1
63773,Frank Gentry,2,8,2,10120,127694132.0,7939318.0,6
79092,Henry Miller,3,6,4,50112,107109568.0,4420762.0,5
51367,Chad Oconnor,5,5,5,60114,258963732.0,8987765.0,3
51753,Dennis Dalton,1,7,5,60115,314546779.0,9709740.0,5
16245,Joseph Martinez,2,8,3,20113,358353756.0,8513836.0,5
65879,Dennis Roach,4,9,4,50111,991651490.0,8401221.0,2
96716,Patricia Casey,1,3,3,20115,253175189.0,7087167.0,1
60132,Kimberly Sims,2,8,4,50112,367973057.0,9216671.0,5
41549,Geoffrey Johnson,1,8,1,40111,720451138.0,8480103.0,6
21740,Steven Smith,1,3,5,60113,793391000.0,7446068.0,0
24285,Laurie Smith,3,6,5,60111,842262314.0,9985152.0,5
23147,Amanda Mccoy,1,8,4,50112,866209062.0,4731921.0,6
36716,James Jones,7,3,5,60113,69658767.0,2769058.0,3
44651,Cole Daniel,4,6,1,40114,383183474.0,2683537.0,4
44498,Colleen Smith,2,4,1,40111,270399535.0,9212788.0,1
77932,Billy Wilson,3,9,5,60112,576828968.0,9556745.0,5
84460,Matthew Martinez,3,3,2,10150,855329336.0,9590154.0,7
25458,Sylvia Mendez,3,4,4,50112,758756276.0,9241100.0,0
82123,Vincent Ruiz,5,7,1,40115,406352059.0,7996199.0,4
25413,Richard Miller,6,1,2,10140,708060811.0,9178306.0,7
36595,Kimberly Parker,4,8,4,50113,31687439.0,4733985.0,5
23880,Adam White,4,9,1,40112,350372849.0,2714565.0,4
10485,Richard Thomas,2,5,2,10120,455549839.0,7881267.0,1
29105,Karla Palmer,7,8,2,10120,272188146.0,3624623.0,4
28358,Johnny Benson,5,9,4,50111,79881240.0,3897549.0,5
13946,Dana Harrison,4,5,2,10110,640191303.0,9837934.0,7
13326,Jessica Estes,6,4,5,60114,666125574.0,6761036.0,2
30804,Michael Ruiz,2,3,3,20112,126847043.0,4470864.0,1
15050,Dawn Cox,6,3,1,40111,232794777.0,2826045.0,7
34968,Michael Long,2,3,4,50111,60368786.0,9916251.0,5
40862,Courtney Santos,1,4,1,40112,55824613.0,7145864.0,1
85096,James Bird,7,2,2,10120,468445504.0,6290178.0,7
23050,John Weaver,2,9,3,20113,135484818.0,8908875.0,5
68698,Eric Li,1,6,3,20115,323506351.0,9092585.0,5
36811,Katherine Evans,1,4,4,50113,159202643.0,5424472.0,5
51731,Sabrina Conway,3,9,2,10130,178867332.0,9815997.0,4
27909,Jennifer Cox,7,4,2,10140,909301102.0,4746881.0,7
34125,Charles Taylor,5,6,5,60111,237342002.0,9725636.0,3
91922,Kathleen Zuniga MD,4,7,5,60114,139623158.0,2808420.0,5
78481,Kimberly Olson,7,4,5,60114,981914991.0,3689094.0,2
33521,Michelle Carroll,4,2,4,50111,949933437.0,5402301.0,0
78411,Aaron Brooks,5,7,2,10140,238116509.0,4361240.0,4
30525,Michael Rodriguez,7,4,5,60115,497272056.0,5817300.0,3
22607,Tamara Jones,7,8,1,40114,763035112.0,7320197.0,4
20874,Jason Matthews,2,2,2,10150,660723230.0,8034052.0,1
23457,Lauren Vasquez,5,9,5,60111,18586081.0,2599854.0,5
42737,Kimberly Navarro,5,4,2,10130,670804168.0,2659383.0,7
23553,Benjamin Lucas,6,9,5,60115,153113942.0,3442546.0,2
33936,Kyle White,7,9,1,40114,445713489.0,4223951.0,4
39552,Rebecca Stewart,2,5,5,60115,707242092.0,3325163.0,0
53693,Brian Barker,3,9,2,10110,219516687.0,5888628.0,4
50671,David Nunez,4,8,3,20111,39871554.0,7720592.0,5
25563,Justin Jenkins,2,9,4,50111,948478025.0,6176394.0,6
55960,Timothy Brown,3,7,2,10130,234857971.0,7316556.0,6
77157,Rachel Maldonado,3,2,1,40111,135124526.0,7313335.0,1
76091,Lucas Russo,6,1,5,60114,921324511.0,9656945.0,3
95649,Kyle Webb,1,8,3,20114,977261496.0,5742460.0,6
23234,Michele Rubio,5,4,5,60112,339867189.0,7781883.0,3
56583,Catherine Nelson DDS,7,6,1,40112,831898117.0,2426714.0,7
22807,Jennifer Kent,4,5,3,20112,945890077.0,3371099.0,0
56978,Mario Patel,4,6,5,60115,603606669.0,2497896.0,2
18357,Katherine Carpenter,4,5,3,20111,941392764.0,2550649.0,0
81732,Douglas Patel,4,6,3,20112,449643633.0,5699712.0,4
23000,Deborah Jones,7,4,3,20115,850393595.0,5403092.0,7
13729,Jane Dawson,7,4,1,40111,24968245.0,4559203.0,4
11717,Mike Taylor,6,8,1,40115,625250433.0,4561338.0,4
72191,Nicole Chan,7,1,2,10150,716499777.0,9456482.0,7
92577,Margaret Forbes,2,4,5,60112,552579422.0,7920370.0,0
18261,Devon Hurst,7,4,4,50115,728942838.0,9270713.0,2
48669,Ashley King,3,4,5,60111,443136234.0,6492885.0,0
24448,Thomas Woods,4,8,5,60111,764406732.0,5557736.0,2
33890,Dr. Stephanie Castillo,4,8,4,50114,770044854.0,2012795.0,2
83652,Lindsey Ellis,3,3,4,50115,527936981.0,9043952.0,0
91008,Charles Kelly,7,6,1,40114,342234389.0,9799337.0,4
41749,Ryan James,5,9,5,60115,862794209.0,2423937.0,2
43697,Marco Mccoy,5,6,1,40113,290362703.0,4124545.0,4
96084,Bradley Fitzpatrick,3,3,3,20111,357772368.0,6605204.0,1
43611,Vincent Gutierrez,7,4,1,40113,816190570.0,9534257.0,7
92267,April Moore,2,3,2,10120,281437148.0,8083926.0,1
13603,Karen Young,3,5,4,50115,194459630.0,5750808.0,5
72812,Sean White,7,4,5,60114,477195675.0,4389547.0,3
30299,Tara Moses,1,5,4,50111,842223202.0,6306688.0,0
12998,Michael Mccoy,3,8,5,60113,978559205.0,8413204.0,2
10980,Kevin Dunlap,5,4,2,10110,291351106.0,2766332.0,4
44670,Andrew Hull,6,5,2,10150,632947343.0,3585670.0,7
84181,Scott Jackson,6,5,1,40114,442209790.0,3662458.0,4
59026,Adam Reyes,7,7,2,10110,189784228.0,5311088.0,4
55395,Angela Jones,7,7,2,10110,389822446.0,2033166.0,4
65792,Lauren Brooks,3,9,2,10110,731245235.0,8253390.0,6
77072,Leslie Huynh,3,2,5,60112,158768799.0,9747686.0,3
83346,Gilbert Weaver,2,4,2,10150,23838360.0,5342516.0,1
32089,Ruth Martinez,4,1,5,60113,958966844.0,4247407.0,0
60850,Melanie Ferguson,4,9,5,60111,530605796.0,4548037.0,2
51228,Joshua Powers,6,3,5,60112,244784402.0,5660870.0,3
10117,Jacqueline Castro,5,6,2,10140,462410023.0,2588678.0,4
35410,Monica Gordon,6,4,1,40113,335552024.0,7643686.0,7
34808,Amy Moses,5,4,2,10110,904619304.0,3397306.0,7
30589,Lynn Tucker,5,7,4,50113,978547715.0,8263766.0,2
98909,Scott Ramirez,2,2,5,60111,437942642.0,9026128.0,0
36717,Stephen Stevens,3,6,2,10150,940535042.0,9363239.0,6
46353,John Hart,5,6,1,40111,347464718.0,9535221.0,4
65448,Chelsea Mccullough,3,5,3,20113,504980860.0,2509332.0,0
90255,Jorge Brown,3,5,1,40113,26792785.0,5983178.0,1
49408,Katie Carter,7,4,1,40114,965096474.0,7319622.0,7
64616,Matthew Wilson,5,5,2,10120,295594673.0,5075712.0,4
59536,Frank Smith,7,7,5,60114,887267562.0,7683004.0,2
43345,Joshua Snyder,7,1,3,20112,166837117.0,4171936.0,3
94812,Joshua Moore,5,7,5,60111,204185710.0,7694406.0,5
14981,Fernando Ortega,3,5,3,20115,630095337.0,6214662.0,0
39339,Deanna Chan,7,9,1,40115,449335064.0,2153645.0,4
92994,Eric Hill,4,6,1,40112,405181262.0,9720689.0,4
63660,Chris Kaiser,7,4,1,40114,335857861.0,2039284.0,4
97113,Dana Perez,1,6,2,10120,738259655.0,4892605.0,6
49727,Alan Drake,5,5,4,50113,365009794.0,3763306.0,3
17309,Angela Wang,3,4,4,50111,23729064.0,6921458.0,5
39755,Dr. Stephen Mccoy Jr.,4,7,2,10110,862250356.0,2894342.0,6
16117,David Smith,3,1,5,60113,795451401.0,5758769.0,0
15694,Dawn Velasquez,4,5,3,20111,873093321.0,9955610.0,7
73690,Todd Davis,7,6,2,10130,231681059.0,2364094.0,4
46922,Jeremy Ward,7,6,2,10130,781033961.0,7686705.0,7
55274,Nathan Smith,7,3,1,40112,14065922.0,2011844.0,4
78800,Lisa Peterson,5,6,1,40113,51375791.0,4682186.0,4
27347,Randy Wilson,2,1,5,60113,32476565.0,9114597.0,3
48969,Shirley Marshall,4,4,1,40112,482880352.0,8145458.0,1
48668,Evelyn Ayers,3,5,4,50115,431261735.0,4216066.0,0
33111,Nichole Wilson,4,4,1,40112,660512998.0,2370045.0,7
84396,Anthony Dalton,7,1,4,50113,738683912.0,5408785.0,3
50061,Teresa King,7,3,1,40112,887101972.0,5662120.0,7
29952,Morgan Harrington,7,6,5,60112,39765812.0,2756871.0,3
50407,Curtis Morris,3,8,3,20113,385124351.0,3281145.0,6
27439,Julie Cunningham,2,2,5,60113,476097824.0,5881446.0,0
48382,Brian Castro,3,9,3,20115,468563515.0,5943982.0,6
64222,Melanie Whitney,2,1,3,20111,638045156.0,5464657.0,0
32132,Nicole Gould,4,8,2,10120,974336614.0,4425858.0,6
20919,Christian Mitchell,7,9,4,50112,229143769.0,5140521.0,2
72523,Cassie Tucker,7,1,1,40114,697090176.0,3071497.0,7
82804,Eric Guzman,4,2,4,50115,428935419.0,9613605.0,3
37065,Tiffany Figueroa,5,5,3,20111,896569877.0,5000283.0,7
27158,Susan Mitchell,1,5,4,50115,37734791.0,6857876.0,5
29123,Daniel Edwards,7,9,1,40113,967814226.0,9220847.0,4
22493,Theresa Ellis,4,7,1,40111,193014078.0,3144665.0,4
83997,Mr. Richard Johnson,5,8,1,40114,500470700.0,4327450.0,4
13410,Julie Villanueva,7,8,1,40111,25818585.0,8796039.0,4
40886,Michael Gonzalez,2,5,3,20111,31493304.0,5713034.0,5
56300,Shawn Palmer,7,8,5,60112,121501474.0,4308690.0,2
82922,John Yang,3,3,4,50111,958202725.0,9451504.0,0
45785,Shelby Vasquez,4,2,2,10110,42014332.0,4090392.0,1
35099,Amy Sullivan,1,7,2,10130,213416835.0,2568527.0,6
88073,Nicholas Alexander,2,2,4,50113,537098704.0,9222501.0,0
19416,Christopher Moreno,1,6,4,50113,855117905.0,9132131.0,0
98084,Sandra Smith,4,8,4,50111,276988413.0,3636488.0,5
69303,Jessica Jones,5,2,3,20112,519665749.0,6051567.0,7
15863,Virginia Castaneda,4,5,2,10140,553196451.0,5576977.0,6
29886,Katherine Barnett,4,2,3,20115,415376680.0,3102058.0,0
60027,Brittney Keller,2,7,4,50115,215419413.0,7610723.0,5
67646,James Acevedo,1,7,3,20111,854317410.0,6732704.0,6
14233,Joshua Craig,1,9,4,50113,161210056.0,7692079.0,5
73313,Shane Garcia,7,5,2,10120,112887923.0,3115025.0,4
55340,Kayla Valdez,3,5,1,40114,76161972.0,7466895.0,1
16879,Jordan Kennedy,2,5,5,60114,590538150.0,7606577.0,5
21999,Howard Leblanc,6,9,3,20113,824320373.0,8167845.0,2
99798,Gabriel Simon,2,4,1,40111,10278165.0,3206664.0,1
64690,Lisa Gonzalez,1,8,2,10120,615335602.0,3281014.0,6
69214,Glenn Norton,7,3,3,20113,296913658.0,2896304.0,3
51912,Austin Holmes,7,9,5,60114,702100685.0,2735476.0,2
60472,Sara Larsen,3,1,5,60114,420903017.0,3631415.0,0
43147,Lisa Adams,5,9,3,20114,919438528.0,7531663.0,2
82253,Mark Wright,3,9,1,40111,157531940.0,9750926.0,4
73903,Stephanie Baker,4,1,1,40114,425068026.0,4201776.0,1
53273,Donald Torres,2,6,3,20112,82211339.0,3221204.0,5
95762,Stephanie Sutton,1,7,2,10120,536443513.0,5443697.0,6
93791,Brenda Young,1,7,2,10140,828469626.0,3679741.0,6
47184,Kristina Smith,7,7,2,10120,733047708.0,6032533.0,4
49842,Dawn Lee,2,7,2,10150,377880450.0,2628671.0,6
53403,Kevin Perry,6,9,5,60112,933143503.0,8259460.0,2
55665,Heather Adams,2,2,3,20115,803605027.0,7246516.0,0
48785,Brittany Johnson,1,5,4,50114,558744083.0,5167900.0,0
41082,Crystal Molina,1,5,5,60111,912895151.0,4138479.0,0
31046,Laura Thompson,2,2,1,40113,68514410.0,3340218.0,1
11301,Hunter Harris,4,9,1,40113,84982942.0,3810614.0,4
39735,Joe Davis,5,1,5,60114,582776297.0,6895346.0,3
36258,Kimberly Baker,1,8,3,20112,87963558.0,7309756.0,5
39092,Aaron Prince,3,4,4,50113,646703971.0,9310085.0,0
91271,Sydney Davis,4,9,1,40115,325917064.0,9599693.0,4
79707,Larry Banks,5,7,3,20113,925204680.0,4559352.0,2
26700,Kaitlyn Nicholson,7,9,2,10130,854601633.0,9165360.0,4
47593,Linda Johnson,6,1,4,50111,508933265.0,2349925.0,3
70643,Andrew Rose,7,7,2,10110,683869369.0,8795423.0,4
54854,Alex Kelly,4,7,1,40113,865326101.0,7887701.0,6
84979,Elizabeth Martinez,7,9,2,10110,512425876.0,8670892.0,4
99342,Kevin Campbell,3,3,3,20111,844314725.0,5538404.0,0
30968,Joel Rose,1,7,5,60111,213029343.0,5492630.0,5
29973,Theresa Johnson,7,8,4,50111,341630143.0,2947257.0,2
